Casos,Grado 10,Grado 20,Grado 30,Grado 40,Grado 50,Grado 60,Grado 70,Grado 80,Grado 90,Grado 100,Grado 110,Grado 120,Grado 130,Grado 140,Grado 150,Grado 160,Grado 170,Grado 180,Grado 190,Grado 200,Grado 210,Grado 220,Grado 230,Grado 240,Grado 250,Grado 260,Grado 270,Grado 280,Grado 290,Grado 300,Grado 310,Grado 320,Grado 330,Grado 340,Grado 350,Grado 360,Grado 370,Grado 380,Grado 390,Grado 400,Grado 410,Grado 420,Grado 430,Grado 440,Grado 450,Grado 460,Grado 470,Grado 480,Grado 490,Grado 500,Grado 510,Grado 520,Grado 530,Grado 540,Grado 550,Grado 560,Grado 570,Grado 580,Grado 590,Grado 600,Grado 610,Grado 620,Grado 630,Grado 640,Grado 650,Grado 660,Grado 670,Grado 680,Grado 690,Grado 700,Grado 710,Grado 720,Grado 730,Grado 740,Grado 750,Grado 760,Grado 770,Grado 780,Grado 790,Grado 800,Grado 810,Grado 820,Grado 830,Grado 840,Grado 850,Grado 860,Grado 870,Grado 880,Grado 890,Grado 900,Grado 910,Grado 920,Grado 930,Grado 940,Grado 950,Grado 960,Grado 970,Grado 980,Grado 990,Grado 1000
Caso: 233,0.0000002000,0.0000005000,0.0000011000,0.0000019000,0.0000029000,0.0000041000,0.0000056000,0.0000074000,0.0000093000,0.0000126000,0.0000134000,0.0000160000,0.0000188000,0.0000218000,0.0000248000,0.0000282000,0.0000320000,0.0000507000,0.0000505000,0.0000479000,0.0000499000,0.0000548000,0.0000522000,0.0000582000,0.0000646000,0.0000720000,0.0000784000,0.0001065000,0.0001300000,0.0000954000,0.0001083000,0.0001088000,0.0001255000,0.0001232000,0.0001287000,0.0001319000,0.0001386000,0.0001477000,0.0001595000,0.0001695000,0.0001719000,0.0001805000,0.0001888000,0.0001980000,0.0002175000,0.0002211000,0.0002264000,0.0002375000,0.0002462000,0.0003271000,0.0003229000,0.0003111000,0.0003395000,0.0003364000,0.0003485000,0.0003637000,0.0003730000,0.0003868000,0.0004405000,0.0004366000,0.0004421000,0.0004538000,0.0006010000,0.0004559000,0.0004729000,0.0004875000,0.0004984000,0.0005088000,0.0005390000,0.0006519000,0.0006499000,0.0006284000,0.0006600000,0.0006769000,0.0006768000,0.0006944000,0.0006770000,0.0006612000,0.0006781000,0.0006954000,0.0007703000,0.0007299000,0.0007476000,0.0007657000,0.0007838000,0.0008143000,0.0008991000,0.0008370000,0.0008381000,0.0009986000,0.0011412000,0.0012232000,0.0009263000,0.0009462000,0.0009826000,0.0009843000,0.0010044000,0.0010247000,0.0010898000,0.0010611000
Caso: 234,0.0000002000,0.0000004000,0.0000009000,0.0000017000,0.0000025000,0.0000035000,0.0000048000,0.0000066000,0.0000083000,0.0000100000,0.0000121000,0.0000146000,0.0000168000,0.0000198000,0.0000227000,0.0000260000,0.0000295000,0.0000331000,0.0000372000,0.0000431000,0.0000460000,0.0000521000,0.0000565000,0.0000592000,0.0000643000,0.0000698000,0.0000750000,0.0000820000,0.0000873000,0.0000942000,0.0001022000,0.0001088000,0.0001159000,0.0001805000,0.0001440000,0.0001415000,0.0001463000,0.0001544000,0.0001625000,0.0001744000,0.0001797000,0.0001885000,0.0001976000,0.0002075000,0.0002299000,0.0002266000,0.0002371000,0.0002471000,0.0002752000,0.0003078000,0.0003226000,0.0003518000,0.0003460000,0.0003607000,0.0004069000,0.0003793000,0.0004131000,0.0004079000,0.0004265000,0.0004363000,0.0004635000,0.0004887000,0.0004501000,0.0004630000,0.0004857000,0.0004819000,0.0004999000,0.0005168000,0.0005452000,0.0005618000,0.0005736000,0.0005919000,0.0006059000,0.0006254000,0.0007024000,0.0006577000,0.0007199000,0.0006973000,0.0007096000,0.0007355000,0.0007606000,0.0007640000,0.0007864000,0.0008167000,0.0008490000,0.0008656000,0.0009089000,0.0009094000,0.0009423000,0.0009483000,0.0009762000,0.0009911000,0.0011327000,0.0010333000,0.0010577000,0.0010797000,0.0011004000,0.0011263000,0.0013220000,0.0013050000
Caso: 235,0.0000001000,0.0000005000,0.0000010000,0.0000017000,0.0000028000,0.0000039000,0.0000054000,0.0000070000,0.0000088000,0.0000112000,0.0000134000,0.0000161000,0.0000188000,0.0000219000,0.0000253000,0.0000288000,0.0000324000,0.0000362000,0.0000409000,0.0000449000,0.0000499000,0.0000552000,0.0000606000,0.0000680000,0.0000733000,0.0000766000,0.0000833000,0.0000900000,0.0000961000,0.0001031000,0.0001102000,0.0001175000,0.0001249000,0.0001342000,0.0001405000,0.0001493000,0.0001576000,0.0001664000,0.0001753000,0.0001875000,0.0001952000,0.0002041000,0.0002146000,0.0002236000,0.0002359000,0.0002466000,0.0002558000,0.0002784000,0.0002785000,0.0002903000,0.0003020000,0.0003149000,0.0003263000,0.0003385000,0.0004376000,0.0004347000,0.0004518000,0.0004311000,0.0003979000,0.0004047000,0.0004215000,0.0004358000,0.0005034000,0.0004595000,0.0004652000,0.0004861000,0.0004910000,0.0005001000,0.0005143000,0.0005320000,0.0005451000,0.0005649000,0.0006015000,0.0005965000,0.0006085000,0.0006697000,0.0006402000,0.0006725000,0.0006834000,0.0007478000,0.0007150000,0.0007271000,0.0007429000,0.0007554000,0.0007763000,0.0007894000,0.0007934000,0.0008078000,0.0008539000,0.0008545000,0.0008573000,0.0009073000,0.0009277000,0.0009525000,0.0009805000,0.0009841000,0.0010226000,0.0010541000,0.0010468000,0.0011863000
Caso: 236,0.0000002000,0.0000005000,0.0000012000,0.0000021000,0.0000031000,0.0000046000,0.0000061000,0.0000079000,0.0000102000,0.0000134000,0.0000155000,0.0000191000,0.0000201000,0.0000236000,0.0000272000,0.0000308000,0.0000349000,0.0000393000,0.0000435000,0.0000482000,0.0000534000,0.0000583000,0.0000635000,0.0000695000,0.0000754000,0.0000914000,0.0000856000,0.0000861000,0.0000892000,0.0000955000,0.0001020000,0.0001091000,0.0001163000,0.0001233000,0.0001305000,0.0001389000,0.0001460000,0.0001544000,0.0001630000,0.0001709000,0.0001801000,0.0001917000,0.0001981000,0.0002072000,0.0002165000,0.0002270000,0.0002519000,0.0002476000,0.0002581000,0.0002708000,0.0002794000,0.0002923000,0.0003111000,0.0003231000,0.0003346000,0.0003455000,0.0003598000,0.0003720000,0.0004298000,0.0004594000,0.0004746000,0.0004870000,0.0004998000,0.0005236000,0.0005254000,0.0005637000,0.0005853000,0.0005921000,0.0006137000,0.0005611000,0.0006092000,0.0005898000,0.0006057000,0.0006465000,0.0006403000,0.0006576000,0.0006783000,0.0006945000,0.0007100000,0.0007288000,0.0008658000,0.0007844000,0.0007624000,0.0007842000,0.0008661000,0.0009504000,0.0009343000,0.0009938000,0.0009913000,0.0010798000,0.0009424000,0.0009705000,0.0009889000,0.0010110000,0.0010334000,0.0010512000,0.0010731000,0.0011230000,0.0011184000,0.0011491000
Caso: 237,0.0000002000,0.0000005000,0.0000010000,0.0000018000,0.0000027000,0.0000039000,0.0000052000,0.0000069000,0.0000087000,0.0000107000,0.0000131000,0.0000157000,0.0000183000,0.0000215000,0.0000245000,0.0000278000,0.0000319000,0.0000356000,0.0000397000,0.0000447000,0.0000488000,0.0000533000,0.0000585000,0.0000640000,0.0000695000,0.0000753000,0.0000813000,0.0000870000,0.0000940000,0.0001002000,0.0001075000,0.0001145000,0.0001218000,0.0001310000,0.0001371000,0.0001485000,0.0001533000,0.0001621000,0.0001709000,0.0001812000,0.0001961000,0.0002001000,0.0002084000,0.0002185000,0.0002283000,0.0004870000,0.0004543000,0.0003065000,0.0003222000,0.0003203000,0.0003397000,0.0003433000,0.0003407000,0.0003495000,0.0003430000,0.0003677000,0.0003679000,0.0003815000,0.0004064000,0.0004080000,0.0004236000,0.0004364000,0.0005153000,0.0004703000,0.0004793000,0.0004952000,0.0005028000,0.0005149000,0.0005274000,0.0005429000,0.0005577000,0.0005606000,0.0005900000,0.0005848000,0.0006049000,0.0006137000,0.0007334000,0.0007584000,0.0006875000,0.0007469000,0.0007973000,0.0007982000,0.0008236000,0.0007970000,0.0008447000,0.0008913000,0.0009225000,0.0010062000,0.0009917000,0.0009940000,0.0009750000,0.0009217000,0.0009375000,0.0009730000,0.0010564000,0.0010263000,0.0010497000,0.0010696000,0.0010933000,0.0011191000
Caso: 238,0.0000002000,0.0000004000,0.0000009000,0.0000017000,0.0000027000,0.0000038000,0.0000052000,0.0000067000,0.0000083000,0.0000105000,0.0000128000,0.0000154000,0.0000178000,0.0000208000,0.0000240000,0.0000273000,0.0000307000,0.0000351000,0.0000389000,0.0000430000,0.0000473000,0.0000519000,0.0000571000,0.0000624000,0.0000700000,0.0000785000,0.0000809000,0.0000870000,0.0000935000,0.0000999000,0.0001069000,0.0001141000,0.0001220000,0.0001297000,0.0001539000,0.0001453000,0.0001535000,0.0001622000,0.0001711000,0.0001800000,0.0001915000,0.0001984000,0.0002078000,0.0002186000,0.0002315000,0.0002384000,0.0002491000,0.0002599000,0.0002750000,0.0002823000,0.0002939000,0.0003058000,0.0003183000,0.0003300000,0.0003453000,0.0003640000,0.0003780000,0.0003943000,0.0004050000,0.0004192000,0.0004327000,0.0005347000,0.0004690000,0.0004877000,0.0004922000,0.0005105000,0.0005309000,0.0005694000,0.0005586000,0.0005719000,0.0005904000,0.0006049000,0.0006293000,0.0006436000,0.0006569000,0.0006967000,0.0006918000,0.0007142000,0.0007280000,0.0007495000,0.0007672000,0.0007873000,0.0008042000,0.0008426000,0.0010425000,0.0008886000,0.0009797000,0.0010745000,0.0010064000,0.0010308000,0.0009647000,0.0009940000,0.0010104000,0.0010451000,0.0010528000,0.0010794000,0.0010992000,0.0011017000,0.0011544000,0.0011132000
Caso: 239,0.0000001000,0.0000005000,0.0000009000,0.0000017000,0.0000026000,0.0000038000,0.0000051000,0.0000068000,0.0000084000,0.0000103000,0.0000126000,0.0000151000,0.0000179000,0.0000210000,0.0000238000,0.0000273000,0.0000309000,0.0000344000,0.0000388000,0.0000429000,0.0000477000,0.0000546000,0.0000574000,0.0000621000,0.0000680000,0.0000741000,0.0000775000,0.0000831000,0.0000889000,0.0000957000,0.0001019000,0.0001086000,0.0001159000,0.0001231000,0.0001307000,0.0001380000,0.0001480000,0.0001542000,0.0001629000,0.0001722000,0.0001803000,0.0001894000,0.0001990000,0.0002073000,0.0002174000,0.0002281000,0.0002350000,0.0002715000,0.0002582000,0.0002683000,0.0002797000,0.0002837000,0.0002966000,0.0003196000,0.0003530000,0.0003377000,0.0003557000,0.0003552000,0.0003674000,0.0003876000,0.0005023000,0.0004147000,0.0004303000,0.0004316000,0.0004678000,0.0004605000,0.0004789000,0.0004919000,0.0005055000,0.0005239000,0.0005586000,0.0005532000,0.0005673000,0.0005816000,0.0005978000,0.0006007000,0.0006330000,0.0006496000,0.0006453000,0.0008109000,0.0006946000,0.0007329000,0.0007636000,0.0007317000,0.0007574000,0.0008097000,0.0008445000,0.0008051000,0.0008281000,0.0009923000,0.0010219000,0.0009700000,0.0009311000,0.0009528000,0.0009629000,0.0009990000,0.0010258000,0.0010425000,0.0010775000,0.0010904000
Caso: 240,0.0000001000,0.0000004000,0.0000009000,0.0000016000,0.0000025000,0.0000036000,0.0000051000,0.0000065000,0.0000084000,0.0000102000,0.0000124000,0.0000149000,0.0000176000,0.0000204000,0.0000235000,0.0000267000,0.0000312000,0.0000338000,0.0000376000,0.0000473000,0.0000462000,0.0000506000,0.0000558000,0.0000606000,0.0000660000,0.0000715000,0.0000782000,0.0000855000,0.0000893000,0.0000956000,0.0001015000,0.0001088000,0.0001161000,0.0001234000,0.0001305000,0.0001427000,0.0001458000,0.0001549000,0.0001625000,0.0001712000,0.0001797000,0.0001965000,0.0001981000,0.0002095000,0.0002232000,0.0002328000,0.0002483000,0.0002532000,0.0002644000,0.0002778000,0.0002868000,0.0002981000,0.0003096000,0.0003257000,0.0003336000,0.0003461000,0.0004208000,0.0003723000,0.0003848000,0.0004000000,0.0004141000,0.0004269000,0.0004397000,0.0004543000,0.0010592000,0.0005062000,0.0005102000,0.0005286000,0.0005423000,0.0005585000,0.0005776000,0.0005888000,0.0006087000,0.0006242000,0.0006828000,0.0007465000,0.0007619000,0.0007771000,0.0008122000,0.0007905000,0.0008020000,0.0008737000,0.0009133000,0.0009480000,0.0009750000,0.0009972000,0.0010522000,0.0009323000,0.0009517000,0.0009740000,0.0010472000,0.0010925000,0.0010500000,0.0010610000,0.0010856000,0.0011075000,0.0011907000,0.0011590000,0.0011812000,0.0011837000
Caso: 241,0.0000002000,0.0000005000,0.0000009000,0.0000018000,0.0000029000,0.0000041000,0.0000054000,0.0000068000,0.0000088000,0.0000110000,0.0000133000,0.0000161000,0.0000190000,0.0000218000,0.0000250000,0.0000286000,0.0000324000,0.0000364000,0.0000406000,0.0000451000,0.0000499000,0.0000551000,0.0000599000,0.0000641000,0.0000695000,0.0000753000,0.0000809000,0.0000877000,0.0000938000,0.0001015000,0.0001070000,0.0001146000,0.0001215000,0.0001288000,0.0001370000,0.0001450000,0.0001533000,0.0001623000,0.0001724000,0.0001800000,0.0001894000,0.0001991000,0.0002091000,0.0002202000,0.0002285000,0.0002385000,0.0002491000,0.0002599000,0.0002708000,0.0002833000,0.0002959000,0.0003069000,0.0003180000,0.0003303000,0.0003550000,0.0003471000,0.0003587000,0.0003723000,0.0003883000,0.0003978000,0.0004120000,0.0004271000,0.0004393000,0.0004629000,0.0004677000,0.0005330000,0.0004979000,0.0005155000,0.0005280000,0.0005488000,0.0005626000,0.0005767000,0.0005950000,0.0006493000,0.0006243000,0.0006417000,0.0006602000,0.0006711000,0.0007111000,0.0007297000,0.0007491000,0.0007667000,0.0007890000,0.0009088000,0.0009504000,0.0009660000,0.0009780000,0.0010050000,0.0009813000,0.0009589000,0.0009456000,0.0009662000,0.0009867000,0.0010094000,0.0010275000,0.0010501000,0.0010982000,0.0010936000,0.0011197000,0.0011432000
Caso: 242,0.0000001000,0.0000004000,0.0000010000,0.0000018000,0.0000026000,0.0000040000,0.0000053000,0.0000068000,0.0000095000,0.0000108000,0.0000128000,0.0000156000,0.0000184000,0.0000212000,0.0000245000,0.0000278000,0.0000315000,0.0000358000,0.0000398000,0.0000440000,0.0000484000,0.0000534000,0.0000589000,0.0000637000,0.0000696000,0.0000751000,0.0000820000,0.0001082000,0.0001096000,0.0001159000,0.0001239000,0.0001324000,0.0001398000,0.0001417000,0.0001371000,0.0001611000,0.0001534000,0.0001629000,0.0001740000,0.0001802000,0.0001893000,0.0002003000,0.0002083000,0.0002187000,0.0002284000,0.0002391000,0.0002509000,0.0002731000,0.0002649000,0.0002755000,0.0002971000,0.0003015000,0.0003021000,0.0003139000,0.0003266000,0.0003373000,0.0003508000,0.0003628000,0.0003975000,0.0005354000,0.0004020000,0.0004164000,0.0004288000,0.0004423000,0.0004457000,0.0004636000,0.0004730000,0.0004842000,0.0004993000,0.0005054000,0.0005374000,0.0005435000,0.0005580000,0.0005652000,0.0005917000,0.0006965000,0.0007207000,0.0007390000,0.0007944000,0.0007596000,0.0007862000,0.0007781000,0.0008122000,0.0007637000,0.0007645000,0.0007760000,0.0007972000,0.0008113000,0.0008465000,0.0008711000,0.0008927000,0.0009001000,0.0009189000,0.0009532000,0.0009803000,0.0010034000,0.0010269000,0.0010846000,0.0010611000,0.0010910000
Caso: 243,0.0000002000,0.0000004000,0.0000009000,0.0000017000,0.0000026000,0.0000038000,0.0000052000,0.0000067000,0.0000085000,0.0000105000,0.0000127000,0.0000150000,0.0000178000,0.0000208000,0.0000237000,0.0000272000,0.0000310000,0.0000345000,0.0000404000,0.0000433000,0.0000477000,0.0000521000,0.0000573000,0.0000624000,0.0000674000,0.0000735000,0.0000790000,0.0000850000,0.0000918000,0.0000978000,0.0001045000,0.0001119000,0.0001188000,0.0001263000,0.0001352000,0.0001415000,0.0001499000,0.0001575000,0.0001666000,0.0001757000,0.0001850000,0.0001938000,0.0002035000,0.0002125000,0.0002228000,0.0002356000,0.0002426000,0.0002535000,0.0002646000,0.0002749000,0.0002919000,0.0003067000,0.0003178000,0.0003298000,0.0003423000,0.0003549000,0.0003692000,0.0003838000,0.0003948000,0.0004109000,0.0004220000,0.0004589000,0.0004508000,0.0004645000,0.0004817000,0.0004957000,0.0005102000,0.0005619000,0.0006190000,0.0006410000,0.0006713000,0.0006878000,0.0007044000,0.0006942000,0.0006617000,0.0006745000,0.0007061000,0.0007317000,0.0007724000,0.0008225000,0.0007878000,0.0008056000,0.0008294000,0.0008458000,0.0008679000,0.0008859000,0.0009338000,0.0009300000,0.0009515000,0.0009754000,0.0009922000,0.0009905000,0.0010131000,0.0010354000,0.0010565000,0.0010792000,0.0011044000,0.0011233000,0.0011866000,0.0011795000
Caso: 244,0.0000002000,0.0000005000,0.0000010000,0.0000017000,0.0000028000,0.0000040000,0.0000056000,0.0000070000,0.0000120000,0.0000111000,0.0000136000,0.0000161000,0.0000188000,0.0000220000,0.0000252000,0.0000287000,0.0000324000,0.0000366000,0.0000409000,0.0000451000,0.0000498000,0.0000549000,0.0000601000,0.0000656000,0.0000708000,0.0000764000,0.0000828000,0.0000892000,0.0000957000,0.0001029000,0.0001104000,0.0001172000,0.0001247000,0.0001329000,0.0001407000,0.0001500000,0.0001586000,0.0001665000,0.0001754000,0.0001867000,0.0001941000,0.0002038000,0.0002143000,0.0002240000,0.0002462000,0.0002461000,0.0002556000,0.0002686000,0.0002829000,0.0002901000,0.0003022000,0.0003163000,0.0003275000,0.0003383000,0.0003510000,0.0003657000,0.0003775000,0.0003925000,0.0004070000,0.0004207000,0.0004347000,0.0004515000,0.0004624000,0.0004776000,0.0004920000,0.0005116000,0.0005233000,0.0005396000,0.0005553000,0.0006591000,0.0005935000,0.0006127000,0.0006418000,0.0006235000,0.0006437000,0.0006604000,0.0006804000,0.0006917000,0.0007178000,0.0007292000,0.0007431000,0.0007463000,0.0007668000,0.0007857000,0.0008042000,0.0008239000,0.0008408000,0.0008607000,0.0008860000,0.0012540000,0.0009460000,0.0009579000,0.0009658000,0.0009812000,0.0009866000,0.0009984000,0.0010105000,0.0010229000,0.0011202000,0.0011281000
Caso: 245,0.0000001000,0.0000004000,0.0000009000,0.0000016000,0.0000025000,0.0000035000,0.0000049000,0.0000065000,0.0000081000,0.0000101000,0.0000122000,0.0000143000,0.0000171000,0.0000198000,0.0000228000,0.0000260000,0.0000294000,0.0000336000,0.0000372000,0.0000414000,0.0000453000,0.0000495000,0.0000542000,0.0000593000,0.0000643000,0.0000727000,0.0000772000,0.0000826000,0.0000874000,0.0000931000,0.0001001000,0.0001072000,0.0001128000,0.0001200000,0.0001307000,0.0001406000,0.0001496000,0.0001570000,0.0001815000,0.0001724000,0.0001931000,0.0001894000,0.0001998000,0.0002029000,0.0002124000,0.0002214000,0.0002419000,0.0002440000,0.0002518000,0.0002620000,0.0002745000,0.0003946000,0.0003045000,0.0003139000,0.0003563000,0.0003416000,0.0003313000,0.0003468000,0.0003516000,0.0003896000,0.0003880000,0.0004003000,0.0004240000,0.0004339000,0.0004425000,0.0004672000,0.0004735000,0.0004988000,0.0005021000,0.0005255000,0.0005320000,0.0005580000,0.0005725000,0.0006046000,0.0006086000,0.0006214000,0.0006455000,0.0006590000,0.0006834000,0.0007011000,0.0007145000,0.0009393000,0.0008310000,0.0007827000,0.0007818000,0.0008007000,0.0008110000,0.0008329000,0.0008342000,0.0008400000,0.0008586000,0.0009338000,0.0009007000,0.0009969000,0.0009728000,0.0009673000,0.0009904000,0.0010511000,0.0012452000,0.0010974000
Caso: 246,0.0000002000,0.0000005000,0.0000010000,0.0000016000,0.0000026000,0.0000036000,0.0000050000,0.0000065000,0.0000082000,0.0000100000,0.0000123000,0.0000148000,0.0000175000,0.0000203000,0.0000234000,0.0000266000,0.0000302000,0.0000336000,0.0000379000,0.0000418000,0.0000464000,0.0000512000,0.0000560000,0.0000585000,0.0000648000,0.0000725000,0.0000767000,0.0000774000,0.0000832000,0.0000888000,0.0000951000,0.0001079000,0.0001157000,0.0001405000,0.0001390000,0.0001361000,0.0001413000,0.0001439000,0.0001512000,0.0001599000,0.0001680000,0.0001862000,0.0001847000,0.0001982000,0.0002066000,0.0002207000,0.0002328000,0.0002362000,0.0002461000,0.0002602000,0.0002725000,0.0002802000,0.0002946000,0.0003152000,0.0003176000,0.0003443000,0.0003504000,0.0003539000,0.0003709000,0.0003837000,0.0003918000,0.0004167000,0.0004266000,0.0004464000,0.0004601000,0.0005313000,0.0005853000,0.0005899000,0.0005259000,0.0005303000,0.0006791000,0.0005652000,0.0005787000,0.0005887000,0.0006091000,0.0006343000,0.0006440000,0.0006591000,0.0006759000,0.0006817000,0.0007061000,0.0007229000,0.0008271000,0.0007479000,0.0007672000,0.0007874000,0.0008073000,0.0008248000,0.0008470000,0.0008867000,0.0009085000,0.0009927000,0.0009686000,0.0009481000,0.0009727000,0.0009629000,0.0009971000,0.0010223000,0.0010444000,0.0010647000
Caso: 247,0.0000001000,0.0000004000,0.0000010000,0.0000017000,0.0000026000,0.0000037000,0.0000051000,0.0000066000,0.0000082000,0.0000102000,0.0000122000,0.0000150000,0.0000174000,0.0000215000,0.0000228000,0.0000262000,0.0000293000,0.0000330000,0.0000372000,0.0000410000,0.0000453000,0.0000497000,0.0000541000,0.0000591000,0.0000645000,0.0000697000,0.0000756000,0.0000812000,0.0000872000,0.0000976000,0.0001020000,0.0001097000,0.0001133000,0.0001202000,0.0001300000,0.0001412000,0.0001463000,0.0001542000,0.0001627000,0.0001685000,0.0001826000,0.0001906000,0.0001937000,0.0002056000,0.0002170000,0.0002315000,0.0002387000,0.0002476000,0.0002578000,0.0002700000,0.0002794000,0.0002902000,0.0003151000,0.0003334000,0.0003259000,0.0004818000,0.0004087000,0.0004192000,0.0004237000,0.0004640000,0.0004624000,0.0005223000,0.0005938000,0.0005553000,0.0005416000,0.0005545000,0.0005627000,0.0006043000,0.0006453000,0.0006809000,0.0007013000,0.0007174000,0.0007522000,0.0007751000,0.0007960000,0.0008049000,0.0008337000,0.0009102000,0.0008917000,0.0009471000,0.0010459000,0.0009356000,0.0009383000,0.0008854000,0.0008910000,0.0008898000,0.0009196000,0.0009076000,0.0009244000,0.0009430000,0.0009420000,0.0010685000,0.0009623000,0.0009828000,0.0010006000,0.0011321000,0.0011750000,0.0012040000,0.0012339000,0.0011384000
Caso: 248,0.0000001000,0.0000005000,0.0000010000,0.0000017000,0.0000026000,0.0000039000,0.0000051000,0.0000067000,0.0000084000,0.0000105000,0.0000127000,0.0000154000,0.0000224000,0.0000210000,0.0000241000,0.0000275000,0.0000423000,0.0000345000,0.0000389000,0.0000430000,0.0000473000,0.0000519000,0.0000573000,0.0000619000,0.0000678000,0.0000729000,0.0000792000,0.0000849000,0.0000921000,0.0001017000,0.0001043000,0.0001115000,0.0001186000,0.0001265000,0.0001382000,0.0001461000,0.0001536000,0.0001659000,0.0001710000,0.0001799000,0.0001908000,0.0001988000,0.0002106000,0.0002198000,0.0002284000,0.0002390000,0.0002565000,0.0002598000,0.0002717000,0.0002823000,0.0002978000,0.0003060000,0.0003173000,0.0003324000,0.0003429000,0.0003553000,0.0003851000,0.0003811000,0.0003975000,0.0004081000,0.0004253000,0.0004363000,0.0004528000,0.0004646000,0.0005122000,0.0004944000,0.0005156000,0.0005595000,0.0006211000,0.0006315000,0.0006428000,0.0006738000,0.0007149000,0.0006601000,0.0006577000,0.0006820000,0.0006970000,0.0007145000,0.0007493000,0.0007471000,0.0007692000,0.0007897000,0.0008063000,0.0008262000,0.0008425000,0.0008779000,0.0010843000,0.0010432000,0.0009791000,0.0009494000,0.0009705000,0.0009902000,0.0009859000,0.0010061000,0.0010284000,0.0010508000,0.0011112000,0.0010960000,0.0011187000,0.0011579000
Caso: 249,0.0000002000,0.0000005000,0.0000010000,0.0000017000,0.0000027000,0.0000040000,0.0000053000,0.0000068000,0.0000086000,0.0000107000,0.0000130000,0.0000157000,0.0000183000,0.0000212000,0.0000258000,0.0000445000,0.0000355000,0.0000382000,0.0000396000,0.0000440000,0.0000489000,0.0000535000,0.0000583000,0.0000652000,0.0000696000,0.0000750000,0.0000813000,0.0000900000,0.0000939000,0.0001020000,0.0001087000,0.0001142000,0.0001219000,0.0001294000,0.0001381000,0.0001464000,0.0001534000,0.0001621000,0.0001743000,0.0001801000,0.0001895000,0.0001983000,0.0002089000,0.0002181000,0.0002281000,0.0002385000,0.0002493000,0.0002614000,0.0002716000,0.0002822000,0.0002951000,0.0003074000,0.0003180000,0.0003319000,0.0003447000,0.0003567000,0.0003720000,0.0003823000,0.0003949000,0.0004078000,0.0004348000,0.0004364000,0.0004581000,0.0004776000,0.0004957000,0.0005097000,0.0005188000,0.0005248000,0.0005561000,0.0005747000,0.0005879000,0.0006057000,0.0006368000,0.0006434000,0.0006594000,0.0006722000,0.0006915000,0.0007113000,0.0007290000,0.0007476000,0.0007688000,0.0009074000,0.0009071000,0.0009293000,0.0009230000,0.0008662000,0.0008964000,0.0009062000,0.0009262000,0.0009527000,0.0011084000,0.0010096000,0.0010382000,0.0010637000,0.0010860000,0.0011073000,0.0011329000,0.0012486000,0.0012483000,0.0011694000
Caso: 250,0.0000002000,0.0000004000,0.0000010000,0.0000018000,0.0000027000,0.0000041000,0.0000054000,0.0000069000,0.0000089000,0.0000112000,0.0000132000,0.0000161000,0.0000189000,0.0000219000,0.0000250000,0.0000291000,0.0000327000,0.0000366000,0.0000406000,0.0000453000,0.0000662000,0.0000556000,0.0000602000,0.0000656000,0.0000711000,0.0000771000,0.0000831000,0.0000899000,0.0000962000,0.0001004000,0.0001076000,0.0001156000,0.0001218000,0.0001292000,0.0001376000,0.0001453000,0.0001548000,0.0001622000,0.0001710000,0.0001798000,0.0001893000,0.0001981000,0.0002088000,0.0002254000,0.0002292000,0.0002426000,0.0002515000,0.0002604000,0.0002713000,0.0002826000,0.0002940000,0.0003073000,0.0003188000,0.0003293000,0.0003466000,0.0003610000,0.0003590000,0.0003717000,0.0003863000,0.0003977000,0.0004113000,0.0004250000,0.0004404000,0.0004535000,0.0004604000,0.0004697000,0.0004955000,0.0005002000,0.0005054000,0.0005551000,0.0005847000,0.0005940000,0.0005661000,0.0005881000,0.0006149000,0.0006786000,0.0006322000,0.0006371000,0.0006789000,0.0006620000,0.0006897000,0.0007066000,0.0007179000,0.0007375000,0.0007509000,0.0007664000,0.0008010000,0.0008070000,0.0008263000,0.0008585000,0.0008741000,0.0008868000,0.0009471000,0.0009285000,0.0009785000,0.0009769000,0.0009816000,0.0009962000,0.0011438000,0.0010575000
